"location","status_id","created_at","text"
"Houston","1116689173182857216",2019-04-12 13:07:00,"This month’s edition of the Greater Houston Partnership's Houston: The Economy at a Glance takes a closer look at tech employment, the energy sector and the region's long-term growth in #Houston. https://t.co/EfLfvDollh"
"Philadelphia, PA","1116689140454690816",2019-04-12 13:06:52,"I love that the #Democrats put their ""Best and brightest"" at the forefront of committees and on the media. If we had an honest media that would ask them tougher questions, these people would be exposed as the absolute morons that they are. 
https://t.co/ClhyLDLBin"
"Chicago, IL","1116689092010565632",2019-04-12 13:06:41,"Summer Gas Prices Will Be Lower This Year - 24/7 Wall St. https://t.co/ClgWk8Wv8i via @247WallSt"
"United States","1116689056140804097",2019-04-12 13:06:32,"@EdKrassen @krassenstein @realDonaldTrump @BarackObama Not Obama’s economy anymore- once trump got rid of Obama’s horrible policies it became trumps economy!!  Hahaha #trump2020"
"Houston, TX","1116689027862867969",2019-04-12 13:06:25,"""Our #children are one-quarter of our population, but 100 percent of our #future."" Powerful article by @thehill. https://t.co/G8QHuj681b"
"Chicago, Illinois","1116689014919184386",2019-04-12 13:06:22,"Looking forward to next week's DC event co-hosted with @ChicagoEconSoc and @ChicagoBooth Alumni on Labor, Jobs, and the Modern Economy: https://t.co/LbmHwT2ifp @UChicagoAlumni https://t.co/AEp7jsvFJQ"
"Toronto, Ontario, Canada","1116689012134223872",2019-04-12 13:06:22,"Global economy would save up to $160 trillion by shifting to renewables, electric cars https://t.co/czJxldscZ0 https://t.co/L6RrtF8pyK"
"Washington, DC","1116688931389444096",2019-04-12 13:06:02,"U.S. economy slows in first quarter as consumer spending brakes sharply https://t.co/HvNSOhv0dD https://t.co/E9dlEL6S1D"
"New York City","1116688832412487683",2019-04-12 13:05:39,"How #naturaldisasters can increase #inequality https://t.co/NJ4cdggI4M"
"Baltimore, MD","1116688793111863297",2019-04-12 13:05:30,"@kieran__57 This guy's going to run the economy."
"New York","1116688776808550401",2019-04-12 13:05:26,"@PodSaveAmerica In over 2 yrs w/ Trump, or even longer w/ the GOP being in the majority prior to this year, can you name ONE thing they’ve done to actually improve or create something to improve Americans’ lives? Adopting the Obama economy doesn’t count. Now I’ll leave it there."
"Summerville, S.C.","1116688758286553089",2019-04-12 13:05:21,"Andrew Ross Sorkin--To Purge Some of #SocialMedia’s Ugliness, an Unlikely Lesson From #WallStreet https://t.co/9QJWjhxZf4 #corproations #ethics $TWTR $GOOGL $FB $PINS #civility #commongood #economy #publisdiscourse #language"
"Krypton ","1116688747733618689",2019-04-12 13:05:19,"@TurakinArewa whats even wrong with the way she looks? e be like say economy no de affect all this hungry people blasting her"
"Massachusetts","1116688447845076995",2019-04-12 13:04:07,"@realDennisLynch @RepKatiePorter @jpmorgan She lives in a ONE-bedroom apartment that is already probably inexpensive by Irvine standards. Her car is old already. @RepKatiePorter didn't even include a lot of normal expenses (like health care) in her calculation, and foreigners put more into the economy than they take out."
"Philadelphia, PA","1116688341993390081",2019-04-12 13:03:42,"Report Highlights Impacts on Pennsylvania's Manufacturing Economy https://t.co/wpgTDT4aiL"
"Asheville, NC","1116688306878779392",2019-04-12 13:03:34,"@InTheKeyOfWhy @seanhannity If your only takeaway from a hearing involving the big banks who nearly destroyed the world's economy is that ""Mad Maxine"" is ""dumb,"" congratulations on being duped and controlled by Fox News for, what, the 4,000th straight day? But she's the dumb one. <U+0001F644>"
"United States","1116688268123365376",2019-04-12 13:03:24,"@PTRehabAddict @steph93065 @KRhoades99 @realDonaldTrump They aren't going to pay you more. The middle class as we think of it was a fluke after WW2. You can cry all you want,but the future world economy as it looks now won't support a large middle class."
"South Carolina","1116688214369214464",2019-04-12 13:03:12,"@LouisGolia @Carolde @AOC @IlhanMN @realDonaldTrump @MariaBartiromo @JoeNBC @CNN @MSNBC Louis,
You are spot on ! AOC Is dumber than a rock ! Her ideas on how this nation should be with regard to freebies for every American &amp; illegal immigrant will without a doubt destroy this nations economy !"
"United States","1116688136753565697",2019-04-12 13:02:53,"@TheLibertyAmb @krassenstein And by the way, I think you don't understand economics and how the system works. Simply being able to quote keep your money on clothes isn't how the system works as a whole and for many wouldn't even be enough in this economy."
"Southern California","1116688128406720515",2019-04-12 13:02:51,"We'll take them. Spread them out to all the Democratic cities, give them visas so they can work &amp; support their families while going thru the legal asylum process. They'll spend money in our cities, our economy will continue to thrive - it'll all be good. https://t.co/U28KSZ6AOJ"
"Brunswick, OH","1116688009469091843",2019-04-12 13:02:23,"@LADYT18998 @The12thBrando @Goss30Goss @lisastark351 Unfortunately, I think his supporters will continue to support him as long as the economy is good."
"Lynchburg, VA","1116688004356165632",2019-04-12 13:02:21,"""Nearly 100 female economists say a peer or a colleague has sexually assaulted them. Nearly 200 say they were the victim of an attempted assault. And hundreds say they were stalked or touched inappropriately"" https://t.co/1K8oXMv6Kf"
"Cincinnati, Ohio","1116687999855521792",2019-04-12 13:02:20,"Will negative news priced into the market allow for positive surprises? Explore key indicators: https://t.co/gXgcu7gACq . https://t.co/eQvKqup9oa"
"District of Columbia, USA","1116687980436045831",2019-04-12 13:02:16,"The number of Americans filing applications for unemployment benefits dropped to a 49½-year low last week, pointing to sustained labor market strength that could temper expectations of a sharp slowdown in economic growth. https://t.co/yedTV1jrzD"
"Fayetteville, NC","1116687919480283138",2019-04-12 13:02:01,"Dollar General hires the community members, which is good for jobs and economy, but if there were a @FoodLion, it would provide FOOD and more jobs for everyone! #lowincomecommunities #fayettevillefoodshortage https://t.co/UW9uUjUAdf"
"New York, NY","1116687911565578241",2019-04-12 13:01:59,"There's no recession &amp; the yield curve is flat NOT inverted it's time to buy &amp; build more housing while #NYCRE prices temporarily dip. #realestatedevelopment #economy #housing #nycrealestate #construction #commercialrealestate #realestate #cre #yieldcurve https://t.co/3D3VcoyaLm"
"Cleveland, Ohio","1116687883149221889",2019-04-12 13:01:53,"I love jumping on yahoo finance and seeing that yet another company or bank “exceeded expectations”. It’s far from a surprise folks. The economy is by far the best it’s ever been!!"
"Kansas, USA","1116687874001395713",2019-04-12 13:01:50,"@NightwriterJuly OMG. My favorite position is a dozen words by employing word economy. 
Uh. Nerd alert. <U+0001F602>"
"Kansas, USA","1116685263948910593",2019-04-12 12:51:28,"@allimann5 Seemed, had, was, with, noticed
I'm sure there are more, but you can look at what is on almost any page and cut out a dozen words by employing word economy! Hmu if you'd like help <U+2764>"
"Lombard, Illinois","1116687873519104001",2019-04-12 13:01:50,"From @SCMPNews Chinese e-commerce site @JD_Corporate says it will cut its workforce, reducing some teams by as much as half, as it looks to limit losses, due to a declining consumption in a decelerating economy https://t.co/WNADPBtio3"
"Chancery Lane, London","1116687852618883073",2019-04-12 13:01:45,"""The legal sector is an active and vibrant contributor to the UK economy,"" @LawSocPresident Christina Blacklaws talks to @legalfutures about the solid growth of mid-sized firms based on our 2019 Financial Benchmarking Survey
https://t.co/s9U8Y5tGCO"
"Ontario, Canada","1116687843856998400",2019-04-12 13:01:43,"CREO and CDPQ announce partnership to invest in sustainable economy - Canada Newswire: https://t.co/JD1prXFLP7 #sustainable"
"Chicago, Illinois","1116687791964946432",2019-04-12 13:01:31,"@NCDem1 Ya, drives the economy."
"Chicago, Illinois","1116679352190754817",2019-04-12 12:27:59,"@NCDem1 Yep. Auto loan defaults are at like a 10 year high. Consumers are 70-80% of the economy, larger than China."
"Washington, DC","1116687700021665793",2019-04-12 13:01:09,"Salmon are vital to the Pacific Northwest's culture, economy, and ecosystem. That's why they are crucial to protect! 

@RepGeranTarr, @DebraWA40, and @RepKenHelm have introduced resolutions to designate 2019 as the International Year of the Salmon. <U+0001F447> 
https://t.co/vimzPpEunH"
"United States","1116687688919175168",2019-04-12 13:01:06,"@JohnStossel Fake it til you make it impossible for people to survive because you destroyed the economy with your awful policies!"
"Canada","1116687613719732236",2019-04-12 13:00:48,"Yesterday, we met with industry partners from the Minister’s Advisory Committee to find solutions to address the #UndergroundEconomy: https://t.co/CGoq84touX https://t.co/j1OLM9uJz8"
"Columbus, OH","1116687612335546368",2019-04-12 13:00:48,"An extremely interesting conversation with an extremely interesting man. https://t.co/JzZffcDHJi"
"Severn, MD","1116687576516182017",2019-04-12 13:00:39,"@kylegriffin1 True - and look what it has done to our economy - it's Turbo Charged it"
"Franklin, TN","1116687576352657414",2019-04-12 13:00:39,"‘China’s Manhattan’ Borrowed Heavily. The People Have Yet to Arrive. https://t.co/gAjgoYfbgV"
"Utah","1116687570119876608",2019-04-12 13:00:38,"Robert Shiller, Yale University professor of economics, and Burns McKinney, Allianz Global Investors portfolio manager, discuss the yield curve and how it could predict the future of the U.S. economy. https://t.co/DkDFCpbaVt https://t.co/hqY2uV1jIs"
"Bolton, Ontario","1116687491950632960",2019-04-12 13:00:19,"Congrats to Nestle Waters North America on winning the Institute of Scrap Recycling Industries’ 2019 Design for Recycling® (DFR) Award. Made from 100% recycled plastic, &amp; 100% recyclable, these bottles are a example of the circular economy in action

https://t.co/H6UxpNb1Wi"
"United States","1116687479992532993",2019-04-12 13:00:16,"@ericswalwell Wow...everytime you go on TV you show more and more how much of a BAFOON you are!  Pres Trump is working on Russia's behalf... is your evidence of this the OFF THE CHARTS success of the US economy these days??  LOL  U Dolt"
"Portland, Oregon","1116687442294210561",2019-04-12 13:00:07,"Lots of get up and go, dynamic driving dynamics, an upscale cabin, decent fuel economy and a smooth ride—those are the reasons why the 2019 Mazda CX-5 should be on your short list if you’re shopping for a compact crossover or SUV. https://t.co/8KrIITQjOk https://t.co/HnuX7hsTcz"
"Los Angeles, CA","1116687424879505409",2019-04-12 13:00:03,"China issues record new loans in the first quarter of 2019 as Beijing battles slowing economy amid trade war #chi... https://t.co/oBp3bmPEBK"
